Date,Username,Link,Description,Language,Template,Hashtags,authorDigged,authorFollowerCount,authorFollowingCount,authorLikes,videoCount,musicAuthorName,musicTitle ,collectCount,Video Comment Count,Video Play Count,Share Count,videoId,authorId,musicId
2023-06-22,shainahpage,https://www.tiktok.com/@6738302261645231109/video/7247487166845078811,"A girl is eating some food and thinking about a common sentiment that while we have the freedom to pursue various paths in life, the necessity to make choices means we can't have or do everything we desire. This limitation can indeed be frustrating, reflecting the reality of having to prioritize. She is anxious that life is going by, because of all possibile options and desires.",English,No/ Sound removed,#traveltiktok #solotravel #travellife #digitalnomad,67700,4445,279,278800,391,Florence + The Machine,Dog Days Are Over,6619,249,470900,6171,7247487166845078811,6738302261645231109,6927236123995408386
2023-08-06,nomaddeals,https://www.tiktok.com/@7216572139534025774/video/7263998941367258411,A guide about the cost of buying second citizenship.,English,No,#digitalnomad #travel #travelhacks #traveltiktok #expat,54400,26200,1,274700,139,Nomad Deals,original sound,13700,771,1100000,6159,7263998941367258411,7216572139534025774,7263998947763555114
2023-08-08,nomaddeals,https://www.tiktok.com/@7216572139534025774/video/7264759727203126571,"A Guide how to save on taxes moving to South Dakhota, America",English,No,#digitalnomad #expat #travelhacks,14700,26200,1,274700,139,Nomad Deals,original sound,6160,483,357600,3413,7264759727203126571,7216572139534025774,7264759735981755178
2023-08-11,nomaddeals,https://www.tiktok.com/@7216572139534025774/video/7266198193187163438,A guide about quikest way of obtaining an American passport ,English,No,#digitalnomad #travel #travelhacks #traveltiktok,130900,26200,1,274700,139,Nomad Deals,original sound,44300,785,2000000,18900,7266198193187163438,7216572139534025774,7266198210341800750
2023-08-31,tatasoba,https://www.tiktok.com/@7201781960337949723/video/7273328100392357125,"A guide about extra income in the coffee line, creative line like stickers on etsy. A young girl that list 4 different ways of earning on prints.",Thai,No,#digitalnomad #business,45100,25000,15,274100,32,Enzo is Burning,OUT NOW Enzo Smooth Operator,26600,97,645200,3484,7273328100392357125,7201781960337949723,7229797537868450587
2023-08-04,rachmanmarangga,https://www.tiktok.com/@6783496530643026945/video/7263272039950093573,"Living on the move while working remotely from 2016 until now as a digital nomad. Sometimes it makes me excited, but not infrequently I also feel empty. In the past, I was very happy when it was time to travel, now I feel like I'm used to it. I tried to get up at home to divert my attention. Hopefully it can be finished as soon as possible",Indonesian,No,#digitalnomad #remoteworking #kerjaremote #kelilingdunia #fypbima #doumbojo #indonesia #lifestyle #foryoupage,36100,13500,43,259200,85,Kaka Restu,suara asli - Kaka Restu,5513,2322,534700,1217,7263272039950093573,6783496530643026945,7260622808273750790
2023-08-21,austonholleman,https://www.tiktok.com/@7195260756174504987/video/7269725947560037639,"The video of an afro-american guy talking about the Kenyan people and claming that they are not americanised, despite that they are living in the high technological society.",English,No,#digitalnomad #kenya #americans,16300,14700,104,226500,285,Auston Holleman,original sound,880,838,215500,632,7269725947560037639,7195260756174504987,7269725971543034625
2023-11-05,designeralyl,https://www.tiktok.com/@6965129344512148482/video/7297939010708688133,A picture of the graduate asian girl saying that nothing will beat tech degree. No one cares about your GPA or what your field is.,English,No,#joiningthetrend #womenintech #digitalnomad #fyp,18200,13700,183,219000,170,𝘿𝙞𝙢𝙚𝙣𝙨𝙞𝙑𝙞𝙗𝙚𝙨🎧,favorite lesson,2069,384,271800,193,7297939010708688133,6965129344512148482,7266097837941836550
2023-10-01,bridgecrowley,https://www.tiktok.com/@6778243335167542277/video/7284784140812160261,"The girl is taking on her flip flops and waking out of her appartment, claiming that she is pursuing her dream opf not working at all, by quiting her job.",English,No,#fyp #followyourdreams #morepassion #digitalnomad #foryou #worklife,157000,628,171,188000,324,Austin Millz,Lovely Day Austin Millz Remix,4104,611,1300000,31400,7284784140812160261,6778243335167542277,7140079912135740206
2023-11-15,popdigitalselling,https://www.tiktok.com/@6745950799245476865/video/7301578421585464582,Thailand woman telling what are ways of e.commerce available for starting online business,Thai,No,#digirtalnomad #podigitalselling,27200,26200,357,184300,813,ป๊อป ป๊อป,เสียงต้นฉบับ - ป๊อป ป๊อป,6676,239,904400,2503,7301578421585464582,6745950799245476865,7301578432117623558
2023-10-17,letterstoyoublog,https://www.tiktok.com/@6989348135571178501/video/7290960303662157099,Flashing puctures of the destination and food and how much it costs in Thailand for a week. ,English,No,#phuketthailand #howmuchispendinaweek #travelphuket #howmuchispend #howmuchispent #costofliving #phuketthailand #thailandtiktok #blackinthailand #blackinphuket #digitalnomad #traveltiktok #moveabroad #budgettravel,91100,5403,73,164500,147,Unreleased Radio,original sound,30000,433,695400,9966,7290960303662157099,6989348135571178501,7227258742797454123
2023-09-28,gentrificacionentuidioma,https://www.tiktok.com/@7014172072554333189/video/7284014762722168069,"A video showcasting the problems of gentrifications, taking higher costs of living, consumption and hardships low class locals are facing.",Spanish,No,#gentrification #gentrificacion #costarica #nomadasdigitales #digitalnomad #expats #turismo,23500,3484,29,156500,14,gentrificaciónentuidioma,sonido original,2226,940,211000,2164,7284014762722168069,7014172072554333189,7284014853235460870
2023-07-27,virtuallatinos,https://www.tiktok.com/@6927389542850020358/video/7260623141766958379,A girl employing her one year old son singing s song to put attention to her advertising herself as a virtual assistant.,Spanish,No,#virtuallatinos #homeoffice #remotework #va #remotejobs #trabajoremoto #asistentevirtual #workfromanywhere #hiringnow #jobsearch #jobseekers #workfromhome #remote #job #jobs #digitalnomad,21900,32500,6,149400,427,The Villaesters,original sound,13600,383,508300,1451,7260623141766958379,6927389542850020358,7256618344751565610
2024-01-05,jaemndz_,https://www.tiktok.com/@6672516878898709505/video/7320692414690168070,"The guy is filming his job interview for the remote position of virtual assistant, talling about his professional experience in Filipino. The interveiw opportunity came of a sudden, while the guy was partying. Expresses casual side of the remote work. ",English,No,"#fyp #digitalnomad #zyxcba PS. Biglaan po yung interview, few hours notice lang eh nasa kalagitnaan ako ng inuman. 😬",139500,1865,878,146500,35,Jae,original sound - Jae,9734,1245,1800000,2255,7320692414690168070,6672516878898709505,7320692487760677637
2024-01-05,cultureseekermark,https://www.tiktok.com/@7029022774958687237/video/7320758154642476290,"An american guy is talking about the Food in Brasil, the most emphasis is on the different type of food. He is replying to some private account, the content I can't see. ",English,No,#brazil🇧🇷 #digitalnomad #brazilianfood #churrasco #pãodealho #ceviche,29900,2135,165,144900,127,ciaffa,Aruarian Dance,996,352,231800,151,7320758154642476290,7029022774958687237,7291345368602855425
2023-10-08,van.tour,https://www.tiktok.com/@7275769162860921889/video/7287555123910282528,"A showcast of the travel van, woth all the amendities inside",English,No,#vantour #vanlife #van #motorhome #digitalnomad,117100,21900,14,144000,70,Favorite Movie Songs,Mission Impossible (Main Theme),13100,1962,4600000,28300,7287555123910282528,7275769162860921889,6709413378747533314
2024-01-01,david.duffy1,https://www.tiktok.com/@7262589822988190738/video/7319146100676496646,Party pictures and video shorts from the neon festival in Thailand.,English,No,#thailandtravel #bangkok #thailand #neonfestival #digitalnomad #neonfestival2023  #musicfestival #djsnake #djsnakefans  #charlottedewitte #edm,30100,12800,55,118400,37,Invis!ble Cats,"DJ Snake style EDM, KPOP beats(1172433)",84,33,230300,20,7319146100676496646,7262589822988190738,7055226884535928833
2023-07-02,nanobytesinc,https://www.tiktok.com/@nanobytesinc/video/7251321037357419822,"The guy is a digital nomad and Youtuber,  walking and telling about how to optimize the package to travel with. ",English,,#digitalnomad,100200,1327,121,114400,147,lau,son original,3187,647,1300000,125,7329088611561835808,6755557734609290245,7329088687550401312
2024-01-03,ssandra.i,https://www.tiktok.com/@6913017967311881222/video/7319955464068795690,The women is role-playing - bargaining about the silk scarf with a arabic seller first in English and then suddenly give a very low offer in arabic and wins it.  Highlighting the necessety to speak a local language to ge the best deals. Not so related to digital nomadism,English/Arabic,No,#egyptian #speakingarabic #haggling #negotiating #bargaining #skit #skits #travelhumor #travelmemes #digitalnomad #digitalnomadlife,80400,1279,368,100800,152,sandra | full time travel ✈️,original sound,2963,93,719800,83,7319955464068795690,6913017967311881222,7319955491977825067
2023-09-07,lost.but.alive,https://www.tiktok.com/@7100582449735025669/video/7276103514001198341,"Pictures of the yacht in the sea and a sunset in Bali, the sound track ""I think about leaving sometimes""",English,No,#komodoisland #padarisland #bali #balisunset #explore #traveltiktok #digitalnomad #escape9to5,90500,952,46,97500,134,bright martins,original sound,13700,182,331000,5074,7276103514001198341,7100582449735025669,7262832545555909408
2023-08-22,drifterkait,https://www.tiktok.com/@6904832442135233542/video/7270181456050261291,"The video of a drink and a meme of Micael Scott, an actor who's saying ""My understanding is that I am not going to be managed""",English,Meme,#vacationhumor #travellifestyle #digitalnomad #traveltiktok,69200,696,90,89900,66,Kait | Travel & Adventure,original sound,3420,286,703200,31400,7270181456050261291,6904832442135233542,7270181520936028970
2023-07-20,issymaac,https://www.tiktok.com/@7207315091871548422/video/7257899420442823962,"Video showing the hidden beach of Mallorca, a guy is waking through a tunnel and coming to a beach where he is meeting his girlfriend.",English,No,#traveltiktok #fyp #mallorca #thingstodoinmallorca #hisandhers #hisandherschallange #digitalnomad #spain #traveltospain #mallorca2023 #spaintravel #lifeisgood #foryoupage #mallorcabeach,33200,641,284,88600,54,Fred again..,Dermot (see yourself in my eyes),13800,180,531200,6883,7257899420442823962,7207315091871548422,6950174065726326786
2023-06-22,ournextstop,https://www.tiktok.com/@7175755742048224299/video/7247282376005487914,"Working reverse hours can offer unique advantages, especially for those engaged in remote work and digital nomad lifestyles. It allows for alignment with different time zones, potentially more quiet and focused work hours, and the opportunity to enjoy daylight hours for exploring places like Tokyo. This approach can indeed be worth it for the flexibility and experiences it offers, despite the challenges it might pose. ",English,No,#japanvlog #remotework #digitalnomad #tokyo,22400,2297,88,81400,68,Jess and Johnny,original sound,1168,182,350300,1943,7247282376005487914,7175755742048224299,7247282412667947822
2024-01-17,christhefreelancer,https://www.tiktok.com/@7195805585157686273/video/7324883208091340040,"A know american DN influencer, old school, shows up how much notes you need in Argentina to pay for the restaurant bil, the video shows the inflation and precarious situation the local currency. But also the attitude of a welsier American who does not care how much notes he is putting on the table.",English,No,#buenosaires #argentina #digitalnomad,63700,810,23,75000,42,Chris | Digital Nomad,original sound,1668,967,840200,1458,7324883208091340040,7195805585157686273,7324883282640833281
2023-09-21,domadoesit,https://www.tiktok.com/@7262195620114138154/video/7281272085064944942,Video showcasting muslim prayer tradition of broadcasting prays at 6 am,English,No,#malaysia #travel #solotravel #digitalnomad #funny #prayer,46100,1230,26,74000,24,Doma M,original sound,1615,969,1100000,145,7281272085064944942,7262195620114138154,7281272098931297070
2023-12-03,doodskiee,https://www.tiktok.com/@7133979004021392410/video/7308285187652177154,"Group of asian friends walking on the street and telling Spanish cultural differences: ""I live in Spain and I eat dinner at 10 pm"" etc. They switch between each other",English,No,#fyp #seville #sevillespain #andalucia #livinginspain #werelivingin #spaingoals #foryoupage #europe #digitalnomad #digitalnomadlife #digitalnomadspain #digitalnomadsph,16000,11200,98,72000,108,Doods | Digital Nomad 💻 🌍,original sound - Doods | Digital Nomad 💻 🌍,1469,327,190300,466,7308285187652177154,7133979004021392410,7308285266639997698
2024-01-04,tahseen_dastgir,https://www.tiktok.com/@7300557839415313414/video/7320311051302505733,Two guys are talking about how to enroll in Shopify Local E-Commerce program and start making money.,Turkish,No,#digitalnomad #ecommerce #shopify,43300,7860,1,62700,67,Tahseen Dastgir,original sound,531,0,832900,994,7320311051302505733,7300557839415313414,7320311072008194822
2023-06-25,kyleemckay1,https://www.tiktok.com/@7160173498869335086/video/7248724873521024302,"Pictures of the destinations in Mexico with recommendations, a girl loves beaches.",English,No,#mexico🇲🇽 #mexicocheck #mexicotiktok #cabo #cancun #puertovallarta #cdmx #playadelcarmen #tulum #travel #travelrating #digitalnomad,27700,1978,129,59800,262,yo,sonido original,4565,367,420100,2419,7248724873521024302,7160173498869335086,7214068710989171462
2023-10-01,manonrabotot4,https://www.tiktok.com/@6767344719871509510/video/7284962451236474144,"Video of the destination that says you can create your life-style, tailored to your needs.",French,No,#voyage #roadtrip #digitalnomad #pourtoiiiiiiiiiiiiiiiii #entrepreneurlife,23200,5537,4926,59200,741,rue 🌟,riptide,2702,496,1000000,6108,7284962451236474144,6767344719871509510,7130652403774655238
2023-12-28,viviswanderlust,https://www.tiktok.com/@7108023718399493126/video/7317759756297440518,"One excited men screaming ""Yes, Com'on, holding plane tickets. The caption sais that when your partner decided to resign from a corporate job,  travel the whole year and work remotely, not to regret your life when dying.",English,capcut,#travelcouple #girlswhotravel #traveling #digitalnomad #Meme #MemeCut,14700,1043,74,57500,55,Vivi’s Wanderlust,original sound,1338,74,245900,1708,7317759756297440518,7108023718399493126,7317759785869576965
2023-10-11,oliviatheaffiliate,https://www.tiktok.com/@7237195162452149294/video/7288501957390748974,"Free beginner guide to e-commerce, selling stickers and afiliated markering",English,No,#jobsformoms #digitalnomad #passiveincome #workfromhome #workfromhomejobs #digitalmarketing #sidehustle #etsy,18300,18600,24,56900,237,Making Money with Olivia,original sound,16600,2661,346800,4073,7288501957390748974,7237195162452149294,7288502020486122282
2023-10-05,_leoncheung,https://www.tiktok.com/@6808330954026419205/video/7286265355465526560,"Brazil has such good vibes its insane, all happy days in Rio de Janeiro. Flashing pictures of the destination",English,No,#riodejaneiro  #brazil #travel #travelvlog #digitalnomad #fyp #foryoupage #foryou,49700,432,162,52900,50,𝓸𝓼𝓶𝓪𝓷𝓿𝓮𝓵,оригинальный звук,5436,255,359900,882,7286265355465526560,6808330954026419205,7183719933225454341
2023-09-05,fajarsiddiqfs,https://www.tiktok.com/@6866062954417538050/video/7275256431304117511,"V-log about roof top tent for the car, a gift from the wife, installed in 2 hours.",Malay,No,@bynoorasyikin  #fajarsiddiq #bynoorasyikin #digitalnomad #peroduaaxiacampercar #axiacampercar #axiaRTT #axiarooftoptent #campercarRTT #campercarmy #campercar #rttmalaysia #rooftoptentmalaysia #rooftoptent #campermalaysia #campersforlife #campercarmerantau #campercaraxia #campersite  #merantau #digitalnomadcampercar #euphoryahq #remotework #remotework #kualalumpur #serikembangan #axia #perodua,30200,6275,379,49100,140,Fajar Siddiq,original sound - Fajar Siddiq 👨🏻‍💻🇸🇬🏝️,10700,1092,753400,13000,7275256431304117511,6866062954417538050,7275256487684197122
